Code,Name,Pinyin,Current_date,Net_value,Gross_value,Day_rate,One_week,One_month,Three_month,Six_month,One_year,Two_year,Three_year,From_this_y,From_establish,Establish_date,,,Management_rate,Discounted_m_r,,Discounted_m_r,,
003416,招商财经大数据股票,ZSCJDSJGP,2019-02-22,0.7227,0.7227,1.7314,4.3912,10.7247,7.7370,2.0907,-18.5139,-24.2056,,13.9366,-27.73,2016-11-02,1,-19.6640,1.50%,0.15%,1,0.15%,1,
003413,华泰柏瑞新经济沪港深混合,HTBRXJJHGSHH,2019-02-22,1.1834,1.1834,1.9645,8.2906,16.6141,12.5868,11.4732,-4.1238,17.7630,,19.7652,18.34,2016-11-25,1,-6.6758,1.50%,0.15%,1,0.15%,1,
003408,景顺长城景泰丰利纯债C,JSCCJTFLCZC,2019-02-22,1.2164,1.2164,-0.0164,-0.0493,0.3465,1.7908,3.6557,16.8829,21.3004,,0.8373,21.64,2017-01-13,1,16.9021,,0.00%,,,,
003407,景顺长城景泰丰利纯债A,JSCCJTFLCZA,2019-02-22,1.2266,1.2266,-0.0163,-0.0407,0.3846,1.9025,3.8787,17.3443,22.2687,,0.8966,22.66,2017-01-13,1,17.3634,0.80%,0.08%,1,0.08%,1,
003403,华商瑞丰混合,HSRFHH,2019-02-22,1.0191,1.0191,-0.0098,0.0589,0.1179,0.4732,0.8910,-6.6160,,,0.3940,1.91,2017-03-01,1,-6.6160,1.20%,0.12%,1,0.12%,1,
003401,工银可转债债券,GYKZZZQ,2019-02-22,1.0431,1.0431,2.1645,4.0810,8.2615,9.0196,7.7583,-0.6761,3.6570,,12.3425,4.31,2016-12-14,1,-3.1423,0.80%,0.08%,1,0.08%,1,
003397,银华体育文化灵活配置混合,YHTYWHLHPZHH,2019-02-22,0.9070,0.9070,2.3702,4.1332,6.5805,4.8555,-2.1575,-14.8357,-10.0198,,6.9575,-9.30,2016-11-17,1,-16.8075,1.50%,0.15%,1,0.15%,1,
003396,东方红优享红利混合,DFHYXHLHH,2019-02-22,1.3258,1.3258,1.6250,5.8946,13.8123,10.2720,4.3608,-12.8795,25.6087,,19.1837,32.58,2016-10-31,1,-14.1806,1.50%,1.50%,99,1.50%,99,
003395,安信尊享纯债,AXZXCZ,2019-02-22,1.0392,1.1067,0.0096,0.0192,0.5126,1.4398,2.9389,7.1947,10.8446,,0.9128,10.9111,2016-09-29,1,7.1741,0.80%,0.08%,1,0.08%,1,
003387,工银全球美元债C,GYQQMYZC,2019-02-21,0.9978,0.9978,-0.5581,-0.7263,0.0501,-1.4616,0.2512,8.1861,-0.1801,,-1.1198,-0.22,2017-01-23,1,8.6401,,0.00%,,,,
003384,金鹰添盈纯债债券,JYTYCZZQ,2019-02-22,1.0170,1.1175,0.0098,0.0886,0.4643,1.5829,3.0312,6.9103,11.7407,,1.0357,12.3329,2017-01-11,1,6.8894,0.80%,0.08%,1,0.08%,1,
003383,民生加银鑫享债券C,MSJYXXZQC,2019-02-22,1.1160,1.1240,0.0179,0.0807,0.5406,1.9550,3.9880,8.0034,11.4867,,1.2980,12.4901,2016-10-31,1,7.9647,,0.00%,,,,
003382,民生加银鑫享债券A,MSJYXXZQA,2019-02-22,1.1194,1.1274,0.0179,0.0894,0.5750,2.0513,4.14,8.1233,11.7149,,1.3491,12.8320,2016-10-31,1,8.0750,0.80%,0.08%,1,0.08%,1,
003380,信诚至选混合C,XCZXHHC,2019-02-22,1.0302,1.1062,0.1556,0.5172,1.3677,2.2938,2.8276,3.7079,10.7478,,2.1619,10.9250,2016-11-08,1,3.5669,,0.00%,,,,
003379,信诚至选混合A,XCZXHHA,2019-02-22,1.0289,1.1069,0.1557,0.5178,1.3894,2.1545,2.7080,3.6469,10.7863,,2.1748,10.9968,2016-11-08,1,3.4957,0.80%,0.08%,1,0.08%,1,
003378,泰康策略优选混合,TKCLYXHH,2019-02-22,0.9975,1.0385,1.9626,4.6584,10.5998,8.5655,3.2609,-10.4337,1.4337,,15.1847,3.4421,2016-11-28,1,-12.2116,1.50%,0.15%,1,0.15%,1,
003377,广发中债7-10年国开债指数C,GFZZ710NGKZZSC,2019-02-22,1.0386,1.0386,-0.0193,-0.2114,0.1640,2.5170,5.6454,12.9773,9.5339,,0.5323,3.8496,2016-09-26,1,13.0425,,0.00%,,,,
003376,广发中债7-10年国开债指数A,GFZZ710NGKZZSA,2019-02-22,1.0479,1.0479,-0.0191,-0.2095,-0.0477,2.2640,5.4225,12.6289,9.8657,,0.2870,4.7795,2016-09-26,1,12.6934,0.50%,0.05%,1,0.05%,1,
003372,招商招轩纯债C,ZSZXCZC,2019-02-22,1.0590,1.1078,-0.0094,0,0.4840,1.8759,3.4553,6.9686,10.1023,,1.4465,10.8730,2016-10-26,1,6.9888,,0.00%,,,,
003371,招商招轩纯债A,ZSZXCZA,2019-02-22,1.1207,1.1760,0,0.0089,0.5112,1.9282,3.5621,7.2028,10.8055,,1.4759,17.7087,2016-10-26,1,7.2219,0.80%,0.08%,1,0.08%,1,
003366,浙商汇金中证转型成长指数,ZSHJZZZXCZZS,2019-02-22,0.7280,0.7280,1.8182,5.5072,8.0119,-0.4104,-7.2611,-26.2411,-29.2517,,11.6564,-27.20,2016-12-19,1,-27.5583,1.50%,0.15%,1,0.15%,1,
003361,前海开源瑞和债券C,QHKYRHZQC,2019-02-22,1.0584,1.2684,0.1040,0.2272,0.8768,1.5836,1.9555,3.4301,,,1.6421,27.9646,2017-03-30,1,3.3323,,0.00%,,,,
003360,前海开源瑞和债券A,QHKYRHZQA,2019-02-22,1.0661,1.0711,0.1033,0.2351,0.9087,1.6787,2.1658,3.8477,,,1.6980,7.1374,2017-03-30,1,3.7405,0.80%,0.08%,1,0.08%,1,
003359,大成360互联网+大数据100C,DC360HLWDSJ100C,2019-02-22,0.8960,0.8960,3.2258,7.4340,10.7540,8.3433,10.0736,-4.3757,-26.2551,,17.4311,-20.4969,2017-01-18,1,-6.9370,,0.00%,,,,
003358,易方达中债7-10年国开债指数,YFDZZ710NGKZZS,2019-02-22,1.0340,1.0340,-0.0483,-0.2989,-0.1738,1.9322,5.4779,12.2449,9.1523,,0.0581,3.40,2016-09-27,1,12.3317,0.80%,0.08%,1,0.08%,1,
003349,长信稳益纯债,CXWYCZ,2019-02-22,1.2190,1.2820,0,0.0247,0.2765,2.6447,6.8268,24.7577,27.9448,,1.0191,28.2135,2016-10-26,1,24.7474,0.60%,0.06%,1,0.06%,1,
003346,安信新成长混合C,AXXCZHHC,2019-02-22,1.0228,1.1088,0.1567,0.5011,1.2573,2.2736,3.1297,3.3712,10.2532,,1.9131,11.1904,2016-09-29,1,3.2500,,0.00%,,,,
003345,安信新成长混合A,AXXCZHHA,2019-02-22,1.0236,1.1136,0.1566,0.5007,1.2663,2.3214,3.2345,3.5458,10.6615,,1.9421,11.6907,2016-09-29,1,3.4243,1.00%,0.10%,1,0.10%,1,
003342,工银国债纯债债券A,GYGZCZZQA,2019-02-22,1.0522,1.0522,0,0.0190,0.2955,0.9111,2.1256,7.6090,4.3746,,0.6120,5.2095,2016-12-16,1,7.6396,0.20%,0.02%,1,0.02%,1,
003336,长江收益增强债券,CJSYZQZQ,2019-02-22,1.0669,1.0669,0.2914,0.3763,1.2239,2.5274,4.7418,7.1938,8.4358,,2.37,6.69,2016-10-17,1,6.8723,1.00%,0.10%,1,0.10%,1,
003335,中融融信双盈C,ZRRXSYC,2019-02-22,0.9317,0.9317,0.0107,0.0967,0.4203,1.3158,1.5145,-1.6779,-3.2503,,1.1508,-6.83,2016-11-02,1,-1.6990,,0.00%,,,,
003334,中融融信双盈A,ZRRXSYA,2019-02-22,0.9401,0.9401,0.0106,0.1065,0.4595,1.3694,1.6764,-1.3329,-2.4995,,1.1622,-5.99,2016-11-02,1,-1.3539,0.80%,0.08%,1,0.08%,1,
003333,泰信智选成长混合,TXZXCZHH,2019-02-22,0.6711,0.6711,1.8825,5.0070,9.2997,4.9250,-8.0685,-26.0170,-33.4490,,10.6513,-32.89,2016-12-21,1,-27.5052,1.50%,0.15%,1,0.15%,1,
003321,易方达原油C类人民币,YFDYYCLRMB,2019-02-21,1.0674,1.0674,-0.5126,2.9216,4.7189,0.0469,-13.0923,5.8509,7.8073,,18.7187,6.74,2016-12-19,1,2.4737,,0.00%,,,,
003320,建信瑞丰添利混合C,JXRFTLHHC,2019-02-22,1.0573,1.0573,0.8682,1.8790,3.6264,3.5756,2.2732,0.4942,4.3422,,4.0854,5.73,2016-11-01,1,-0.6083,,0.00%,,,,
003319,建信瑞丰添利混合A,JXRFTLHHA,2019-02-22,1.0638,1.0638,0.8628,1.8770,3.6438,3.6337,2.3672,0.71,4.8906,,4.1104,6.38,2016-11-01,1,-0.3881,1.00%,0.10%,1,0.10%,1,
003318,景顺中证500行业中性低波动,JSZZ500HYZXDBD,2019-02-22,0.8787,0.8787,2.5560,5.7783,9.3454,5.3850,5.7910,-9.8029,,,12.0505,-12.13,2017-03-03,1,-12.0817,1.20%,0.12%,1,0.12%,1,
003315,景顺长城景瑞双利债券,JSCCJRSLZQ,2019-02-22,1.0915,1.0915,0.0092,-0.0275,0.2480,1.9522,2.8746,4.5799,8.9213,,0.4047,9.15,2017-01-25,1,4.5703,0.60%,0.06%,1,0.06%,1,
003314,浙商惠南纯债债券,ZSHNCZZQ,2019-02-22,1.0631,1.1041,0,0.0188,0.4060,1.5280,2.9836,6.3359,9.9534,,1.0743,10.6571,2016-11-17,1,6.3359,0.80%,0.08%,1,0.08%,1,
003312,大摩睿成中小盘弹性股票,DMRCZXPTXGP,2019-02-22,0.7563,0.7563,1.8723,4.2453,7.7350,2.5214,-3.3976,-20.1288,-24.4757,,10.5702,-24.37,2017-01-16,1,-21.3116,1.50%,0.15%,1,0.15%,1,
003308,中信建投睿利A,ZXJTRLA,2019-02-22,0.8996,1.0819,0.8181,2.7528,6.1601,5.1426,-3.6521,-11.3956,5.4336,,8.4378,6.0240,2016-12-07,1,-11.8487,1.20%,0.12%,1,0.12%,1,
003305,前海开源沪港深核心资源混合C,QHKYHGSHXZYHHC,2019-02-22,1.1780,1.1780,4.3401,10.5066,16.1736,14.7030,27.3514,6.6063,15.4902,,18.2731,17.80,2016-10-17,1,1.5385,1.50%,0.15%,1,0.15%,1,
003304,前海开源沪港深核心资源混合A,QHKYHGSHXZYHHA,2019-02-22,1.1810,1.1810,4.3286,10.4771,16.1259,14.7716,27.5378,5.5407,15.7843,,18.3367,18.10,2016-10-17,1,0.5362,1.50%,0.15%,1,0.15%,1,
003299,嘉实物流产业股票C,JSWLCYGPC,2019-02-22,1.1690,1.1690,1.5639,4.9372,10.7008,12.0805,13.7160,-1.0998,13.9376,,16.2028,16.90,2016-12-29,1,-2.7073,,0.00%,,,,
003298,嘉实物流产业股票A,JSWLCYGPA,2019-02-22,1.1740,1.1740,1.5571,4.9151,10.6503,12.1299,13.7597,-0.8446,14.3135,,16.2376,17.40,2016-12-29,1,-2.4493,1.50%,0.15%,1,0.15%,1,
003295,南方安裕混合A,NFAYHHA,2019-02-22,1.0729,1.0729,0.14,0.4306,1.6774,1.7256,1.9576,1.2456,6.6077,,2.9852,7.29,2016-11-15,1,1.2268,1.20%,0.12%,1,0.12%,1,
003293,易方达科瑞混合,YFDKRHH,2019-02-22,0.9352,4.4422,1.1574,2.7579,8.5675,9.2524,4.3983,-7.9618,6.9779,,13.6744,8.4793,2017-01-03,1,-8.5720,1.50%,0.15%,1,0.15%,1,
003292,嘉实优势成长混合,JSYSCZHH,2019-02-22,0.7630,0.7630,0.7926,1.0596,1.1936,-0.5215,-9.0584,-22.9293,-23.3166,,1.5979,-23.70,2016-12-01,1,-23.4343,1.50%,0.15%,1,0.15%,1,
003291,信达澳银健康中国混合,XDAYJKZGHH,2019-02-22,0.9190,0.9190,1.6593,3.1425,7.9906,4.3133,-1.5005,-9.5472,,,10.1918,-8.10,2017-08-18,1,-10.9252,1.50%,0.15%,1,0.15%,1,
003288,中信保诚稳益C,ZXBCWYC,2019-02-22,1.0412,1.0752,0,0,0.3663,1.7086,3.4199,7.9015,9.8631,,1.1757,7.5670,2016-09-09,1,7.8912,,0.00%,,,,
003287,信诚稳益债券A,XCWYZQA,2019-02-22,1.0402,1.0742,0,0,0.3667,1.70,3.4425,7.6386,9.7156,,1.1868,7.4664,2016-09-09,1,7.6386,0.80%,0.08%,1,0.08%,1,
003284,中邮医药健康混合,ZYYYJKHH,2019-02-22,1.0853,1.0853,1.8487,4.6879,6.4750,4.3758,2.7065,-1.1837,7.4554,,6.7578,8.5191,2016-12-13,1,-3.3688,1.50%,0.15%,1,0.15%,1,
003283,信诚至裕灵活配置混合C,XCZYLHPZHHC,2019-02-22,0.9839,0.9839,0.5005,1.1099,1.7266,2.8646,4.5590,2.2234,-0.5961,,2.4896,-1.61,2016-09-29,1,1.7143,,0.00%,,,,
003282,信诚至裕灵活配置混合A,XCZYLHPZHHA,2019-02-22,1.0948,1.0948,0.5049,1.1082,1.7283,2.8851,4.6454,2.3847,10.4743,,2.5094,9.48,2016-09-29,1,1.8797,0.80%,0.08%,1,0.08%,1,
003279,融通沪港深智慧生活灵活配置混合,RTHGSZHSHLHPZHH,2019-02-22,1.0250,1.0250,1.0350,2.7363,5.8666,4.8593,3.5249,-5.1804,0.9256,,7.8947,2.50,2016-11-08,1,-6.3737,1.50%,0.15%,1,0.15%,1,
003278,信诚稳瑞债券C,XCWRZQC,2019-02-22,1.0388,1.0988,-0.0096,0.0096,0.3671,1.4346,2.9537,6.6778,10.0526,,0.9033,10.0966,2016-09-09,1,6.6778,,0.00%,,,,
003277,信诚稳瑞债券A,XCWRZQA,2019-02-22,1.0361,1.0961,-0.0097,0.0193,0.3779,1.4289,2.8335,6.1698,9.7304,,0.9254,9.8182,2016-09-09,1,6.1698,0.80%,0.08%,1,0.08%,1,
003268,博时悦楚纯债,BSYCCZ,2019-02-22,1.0371,1.0614,-0.0096,-0.0097,0.3289,0.8950,2.1839,5.4416,8.0924,,0.5721,6.2008,2016-09-09,1,5.4722,0.80%,0.08%,1,0.08%,1,
003266,招商招坤纯债C,ZSZKCZC,2019-02-22,1.0885,1.0885,0.0184,0.0828,0.4522,1.6720,3.0094,7.5062,9.3091,,1.1523,8.85,2016-10-18,1,7.4667,,0.00%,,,,
003265,招商招坤纯债A,ZSZKCZA,2019-02-22,1.0993,1.0993,0.0091,0.0819,0.4845,1.7682,3.2110,7.9332,10.2276,,1.2060,9.93,2016-10-18,1,7.9038,0.80%,0.08%,1,0.08%,1,
003262,安信沪深300增强发起式C,AXHS300ZQFQSC,2019-02-22,1.0862,1.0862,1.8854,4.3320,9.9949,6.5947,3.5956,-15.4708,2.1729,,13.2520,8.62,2016-10-12,1,-16.6070,,0.00%,,,,
003261,安信沪深300增强发起式A,AXHS300ZQFQSA,2019-02-22,1.0963,1.0963,1.8866,4.34,10.0482,6.7374,3.8655,-15.0418,3.0357,,13.3361,9.63,2016-10-12,1,-16.1810,1.20%,0.12%,1,0.12%,1,
003260,博时利发纯债,BSLFCZ,2019-02-22,1.0734,1.0842,-0.0373,-0.0931,0.3177,2.0536,3.2611,8.6612,11.1093,,1.0258,8.4982,2016-09-07,1,8.7220,0.80%,0.08%,1,0.08%,1,
003258,博时富祥纯债债券,BSFXCZZQ,2019-02-22,1.0378,1.0714,0,0,0.4356,1.9250,3.2582,7.0413,7.8814,,1.4964,7.2233,2016-11-10,1,7.0516,0.80%,0.08%,1,0.08%,1,
003255,前海开源鼎裕债券C,QHKYDYZQC,2019-02-22,1.8753,1.8753,-0.3030,0.6062,1.4992,82.8134,72.2197,74.3330,85.5263,,1.3402,87.53,2016-09-23,1,74.2865,,0.00%,,,,
003254,前海开源鼎裕债券A,QHKYDYZQA,2019-02-22,1.8488,1.8488,-0.3020,0.6095,1.5378,84.2719,73.7431,76.2440,82.5975,,1.4041,84.88,2016-09-23,1,76.1964,0.80%,0.08%,1,0.08%,1,
003243,上投摩根中国世纪人民币,STMGZGSJRMB,2019-02-21,1.2870,1.2870,0.39,0.5469,6.1006,5.6650,-3.8117,-7.0758,21.9905,,10.6621,28.70,2016-11-11,1,-12.2519,1.50%,0.15%,1,0.15%,1,
003242,创金合信量化发现混合C,CJHXLHFXHHC,2019-02-22,0.7821,0.7821,1.6110,3.9197,7.4166,3.6169,0.9682,-12.0148,-20.2346,,10.5129,-21.79,2016-09-27,1,-13.1286,,0.00%,,,,
003241,创金合信量化发现混合A,CJHXLHFXHHA,2019-02-22,0.7979,0.7979,1.6045,3.9203,7.4902,3.8256,1.3721,-11.3050,-18.9208,,10.6351,-20.21,2016-09-27,1,-12.4389,1.50%,0.15%,1,0.15%,1,
003238,新华外延增长主题灵活配置混合,XHWYZZZTLHPZHH,2019-02-22,0.9633,0.9633,3.2808,8.9090,16.7636,11.9075,10.7623,3.3584,,,20.9416,-3.67,2017-03-02,1,-0.9657,1.50%,0.15%,1,0.15%,1,
003237,信诚惠盈债券C,XCHYZQC,2019-02-22,1.0658,1.0658,-0.0188,0.0751,0.4240,0.9280,2.2154,2.3823,5.7761,,0.9185,6.58,2016-09-02,1,2.3727,,0.00%,,,,
003236,信诚惠盈债券A,XCHYZQA,2019-02-22,1.0687,1.0687,-0.0094,0.0749,0.4417,1.0018,2.3169,2.4935,6.0113,,0.9446,6.87,2016-09-02,1,2.4743,0.80%,0.08%,1,0.08%,1,
003235,信诚至利混合C,XCZLHHC,2019-02-22,1.0289,1.0289,0.8725,2.0026,4.0659,2.9003,0.5276,-1.9161,3.3551,,5.4309,2.89,2016-09-02,1,-2.8599,,0.00%,,,,
003234,信诚至利混合A,XCZLHHA,2019-02-22,1.0289,1.0289,0.8725,1.9925,4.0659,2.9209,-0.0194,-2.4092,3.3032,,5.4417,2.89,2016-09-02,1,-3.3387,0.80%,0.08%,1,0.08%,1,
003233,创金金融地产精选C,CJJRDCJXC,2019-02-22,0.8688,0.9517,3.4286,7.2195,12.8165,6.0029,-13.2445,-12.2041,-4.1583,,17.2152,-4.8292,2016-08-30,1,-15.0134,,0.00%,,,,
003232,创金金融地产精选A,CJJRDCJXA,2019-02-22,0.8701,0.9442,3.4356,7.2344,12.7949,6.1097,-13.1408,-12.3344,-4.9185,,17.2482,-5.5841,2016-08-30,1,-15.1453,1.50%,0.15%,1,0.15%,1,
003231,创金合信医疗保健股票C,CJHXYLBJGPC,2019-02-22,1.0250,0.9362,2.3669,3.7344,11.4978,-0.5434,-5.4343,-7.6726,-5.5298,,14.5507,-6.38,2016-08-30,1,-9.6992,,0.00%,,,,
003230,创金合信医疗保健股票A,CJHXYLBJGPA,2019-02-22,1.0267,0.9938,2.3731,3.7385,11.5371,-0.4170,-5.1702,-7.4659,0.1831,,14.5999,-0.6184,2016-08-30,1,-9.5028,1.50%,0.15%,1,0.15%,1,
003227,信诚稳健债券C,XCWJZQC,2019-02-22,1.0523,1.0963,-0.0095,0.0190,0.3816,1.2722,2.8036,7.5611,10.9857,,1.1632,9.7538,2016-09-02,1,7.5509,,0.00%,,,,
003226,信诚稳健债券A,XCWJZQA,2019-02-22,1.0473,1.0923,-0.0095,0.0287,0.3931,1.2980,2.8471,7.0570,10.5301,,1.1787,9.3585,2016-09-02,1,7.0467,0.80%,0.08%,1,0.08%,1,
003222,新华丰利债券C,XHFLZQC,2019-02-22,1.0621,1.0621,0.2549,0.7972,1.8020,1.2295,2.2430,0.4540,5.5660,,2.2528,6.21,2016-10-26,1,0.3121,,0.00%,,,,
003221,新华丰利债券A,XHFLZQA,2019-02-22,1.0725,1.0725,0.2618,0.8083,1.8325,1.3322,2.4453,0.8557,6.4622,,2.3085,7.25,2016-10-26,1,0.7147,0.80%,0.08%,1,0.08%,1,
003220,浙商惠利纯债债券,ZSHLCZZQ,2019-02-22,1.0272,1.0980,0.0097,0.1072,0.3321,1.0440,2.2740,4.8466,9,,0.7789,9.9592,2016-09-27,1,4.7956,0.80%,0.08%,1,0.08%,1,
003219,前海开源祥和债券C,QHKYXHZQC,2019-02-22,1.1333,1.1333,1.4683,3.4033,5.8664,7.5237,7.9025,8.3461,11.2387,,8.1703,13.33,2016-11-28,1,6.0612,,0.00%,,,,
003218,前海开源祥和债券A,QHKYXHZQA,2019-02-22,1.1291,1.1291,1.4648,3.3974,5.8895,7.6153,8.1099,8.7765,12.0472,,8.2343,12.91,2016-11-28,1,6.4933,0.80%,0.08%,1,0.08%,1,
003210,博时智臻纯债债券,BSZZCZZQ,2019-02-22,1.0345,1.1087,-0.0097,0.0193,0.4466,1.6707,3.3759,6.6459,10.41,,1.2528,11.1939,2016-08-30,1,6.6665,0.80%,0.08%,1,0.08%,1,
003208,东兴量化多策略混合,DXLHDCLHH,2019-02-22,0.7022,0.7022,2.0936,3.6917,4.7591,-2.2278,-6.7711,-10.6616,-24.5838,,5.9605,-29.78,2016-10-27,1,-12.5064,1.50%,0.15%,1,0.15%,1,
003207,博时富发纯债,BSFFCZ,2019-02-22,1.0326,1.1231,-0.0097,-0.0581,0.3503,2.4233,4.3357,8.6803,12.3902,,1.1286,12.7498,2016-09-07,1,8.7118,0.80%,0.08%,1,0.08%,1,
003198,光大保德信安诚债券C,GDBDXACZQC,2019-02-22,1.0541,1.1244,0.0190,-0.0474,0.5340,1.1581,4.3245,9.6109,,,1.0170,12.7129,2017-03-28,1,9.6006,,0.00%,,,,
003197,光大保德信安诚债券A,GDBDXACZQA,2019-02-22,1.0433,1.1198,0.0096,-0.0479,0.5590,1.2185,3.4879,8.7580,,,1.0473,12.26,2017-03-28,1,8.7476,0.80%,0.08%,1,0.08%,1,
003194,汇添富中证上海国企ETF联接,HTFZZSHGQETFLJ,2019-02-22,0.8733,0.8733,2.0926,6.0087,9.9044,4.4867,5.3565,-8.4591,-13.1736,,11.7323,-12.67,2016-09-18,1,-10.1887,1.20%,0.12%,1,0.12%,1,
003192,创金合信尊丰纯债,CJHXZFCZ,2019-02-22,1.0343,1.1146,0,0.0290,0.4272,1.6610,3.1879,6.6399,11.1198,,1.2729,11.8315,2016-09-02,1,6.6502,0.80%,0.08%,1,0.08%,1,
003191,创金合信消费主题股票C,CJHXXFZTGPC,2019-02-22,1.0844,1.0239,0.4725,4.1790,10.6192,10.1472,6.2102,2.3866,2.3866,,14.2195,2.3866,2016-08-22,1,1.5841,,0.00%,,,,
003190,创金合信消费主题股票A,CJHXXFZTGPA,2019-02-22,1.0869,1.0344,0.4807,4.1890,10.6709,10.3227,6.5304,2.4168,2.7219,,14.3142,3.4410,2016-08-22,1,1.6065,1.50%,0.15%,1,0.15%,1,
003189,汇添富保鑫保本混合,HTFBXBBHH,2019-02-22,1.1180,1.1180,0.3591,0.7207,1.9143,2.8519,3.8069,3.0415,13.3874,,3.2318,11.80,2016-09-29,1,2.8571,0.60%,0.06%,1,0.06%,1,
003188,博时聚源纯债债券,BSJYCZZQ,2019-02-22,1.1435,1.2136,-0.0175,-0.0165,0.3974,1.6858,3.6185,7.0918,21.7397,,0.9859,21.8249,2017-02-09,1,7.1199,0.80%,0.08%,1,0.08%,1,
003183,华富弘鑫混合C,HFHXHHC,2019-02-22,1.0455,1.0455,0.0287,-0.0956,-0.5422,-0.3337,0.4323,3.2899,3.9058,,-0.5138,4.55,2016-11-28,1,3.2701,,0.00%,,,,
003182,华富弘鑫混合A,HFHXHHA,2019-02-22,1.0528,1.0528,0.0285,-0.0949,-0.5291,-0.1801,0.6309,3.6017,4.5378,,-0.3879,5.28,2016-11-28,1,3.5820,1.50%,0.15%,1,0.15%,1,
003181,前海联合添利债券C,QHLHTLZQC,2019-02-22,0.9895,0.9895,1.1759,1.5913,2.1156,1.8947,-0.1514,-2.7136,-2.3970,,2.2634,-1.0599,2016-11-11,1,-3.9524,,0.00%,,,,
003180,前海联合添利债券A,QHLHTLZQA,2019-02-22,0.9988,0.9988,1.1648,1.5866,2.1477,1.9912,0.0401,-2.3370,-1.5864,,2.3151,-0.13,2016-11-11,1,-3.5788,0.80%,0.08%,1,0.08%,1,
003177,德邦景颐债券C,DBJYZQC,2019-02-22,1.0629,1.0629,0.0094,0.0376,0.2358,0.5582,0.9977,2.0547,5.7612,,0.3398,6.29,2016-08-26,1,2.0355,,0.00%,,,,
003176,德邦景颐债券A,DBJYZQA,2019-02-22,1.0677,1.0677,0,0.0375,0.2535,0.6125,1.1175,2.2212,6.1332,,0.3760,6.77,2016-08-26,1,2.2116,0.60%,0.06%,1,0.06%,1,
003175,华泰柏瑞多策略混合,HTBRDCLHH,2019-02-22,1.1041,1.1041,1.0156,3.4770,8.9501,5.7871,2.2220,-14.9384,4.4165,,14.8071,10.41,2016-09-29,1,-15.1079,1.50%,0.15%,1,0.15%,1,
003174,前海联合添惠纯债A,QHLHTHCZA,2019-02-22,1.0551,1.0551,0.0095,-0.0190,0.5240,2.2582,3.6750,,,,1.5691,5.51,2018-04-10,1,5.53,0.80%,0.08%,1,0.08%,1,
003170,长盛盛辉混合C,CSSHHHC,2019-02-22,0.9888,0.9888,1.1871,1.9802,3.9529,1.8227,-0.9516,-13.3468,-2.1184,,5.3372,-1.12,2016-08-16,1,-14.2406,,0.00%,,,,
003169,长盛盛辉混合A,CSSHHHA,2019-02-22,0.9786,0.9786,1.1891,1.98,3.9737,1.8526,-0.9013,-14.1579,-3.1856,,5.3504,-2.14,2016-08-16,1,-15.0439,0.80%,0.08%,1,0.08%,1,
003168,前海开源鼎瑞债券C,QHKYDRZQC,2019-02-22,1.0630,1.0630,0.0942,0.2263,0.8539,1.3539,1.1803,2.9839,6.2681,,1.6933,6.30,2016-08-16,1,2.9064,,0.00%,,,,
003167,前海开源鼎瑞债券A,QHKYDRZQA,2019-02-22,1.0735,1.0735,0.0932,0.2334,0.8834,1.4554,1.3884,3.4001,7.1037,,1.7536,7.35,2016-08-16,1,3.3134,0.80%,0.08%,1,0.08%,1,
003163,金鹰添益纯债,JYTYCZ,2019-02-22,1.0608,1.1213,-0.0094,-0.0660,0.4545,1.9901,4.0663,7.6287,11.9519,,1.4051,12.6022,2016-08-19,1,7.6693,0.80%,0.08%,1,0.08%,1,
003162,博时富宁纯债债券,BSFNCZZQ,2019-02-22,1.0691,1.1003,-0.0094,0.0093,0.3756,1.4490,2.9391,6.5045,9.9581,,0.9633,10.2110,2016-08-17,1,6.5145,0.80%,0.08%,1,0.08%,1,
003161,南方安泰混合,NFATHH,2019-02-22,1.0844,1.0844,0.1478,0.4725,1.7547,2.0996,2.4759,2.2151,7.5154,,3.0113,8.44,2016-09-22,1,2.1962,1.20%,0.12%,1,0.12%,1,
003154,华宝新活力混合,HBXHLHH,2019-02-22,1.1973,1.1973,1.6556,5.3405,8.3824,4.0136,1.0636,-9.2817,19.3243,,10.5234,19.73,2016-09-07,1,-11.0320,,0.00%,,,,
003153,华富天鑫灵活配置混合C,HFTXLHPZHHC,2019-02-22,0.7642,0.7642,0.8312,2.0430,3.8174,-3.1187,-7.9055,-21.5964,-23.4729,,4.0436,-23.58,2016-12-29,1,-22.3248,,0.00%,,,,
003152,华富天鑫灵活配置混合A,HFTXLHPZHHA,2019-02-22,0.7780,0.7780,0.8425,2.0596,3.8857,-2.9199,-7.5351,-20.9671,-22.1922,,4.1639,-22.20,2016-12-29,1,-21.6985,1.50%,0.15%,1,0.15%,1,
003147,大成动态量化混合,DCDTLHHH,2019-02-22,0.8666,0.8666,2.4471,5.8378,13.4442,8.2573,2.7751,-15.6101,-13.5820,,17.7446,-13.34,2016-09-20,1,-17.6259,1.50%,0.15%,1,0.15%,1,
003146,融通通优债券,RTTYZQ,2019-02-22,1.0460,1.0945,0,-0.0096,0.3743,1.6226,3.0535,5.7860,8.7922,,0.8873,9.7073,2016-08-09,1,5.7860,0.80%,0.08%,1,0.08%,1,
